id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result
377846,M,East Anglian Region,Lower Than A Level,0-10%,35-55,0,150,N,Pass
377905,F,East Midlands Region,Lower Than A Level,30-40%,0-35,2,150,N,Fail
378462,F,South West Region,A Level or Equivalent,80-90%,35-55,0,120,N,Pass
378543,M,South East Region,HE Qualification,90-100%,0-35,0,120,N,Pass
378721,F,Wales,Lower Than A Level,Oct-20,35-55,0,120,N,Withdrawn
379402,F,Ireland,A Level or Equivalent,80-90%,0-35,1,105,N,Fail
379405,F,North Western Region,A Level or Equivalent,30-40%,35-55,0,120,N,Withdrawn
380151,F,London Region,A Level or Equivalent,Oct-20,0-35,0,60,Y,Withdrawn
381640,F,South East Region,HE Qualification,60-70%,0-35,0,135,N,Fail
381722,F,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,150,N,Withdrawn
383828,F,East Anglian Region,HE Qualification,80-90%,0-35,1,180,N,Withdrawn
384678,M,London Region,HE Qualification,80-90%,0-35,0,60,N,Fail
384909,F,East Anglian Region,A Level or Equivalent,60-70%,35-55,0,120,N,Withdrawn
385034,F,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,120,N,Withdrawn
386348,M,East Midlands Region,Lower Than A Level,20-30%,35-55,1,120,Y,Pass
386957,F,Wales,Lower Than A Level,Oct-20,0-35,0,60,N,Fail
387276,F,North Western Region,Lower Than A Level,50-60%,35-55,1,180,N,Withdrawn
387702,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,N,Fail
388014,F,Yorkshire Region,A Level or Equivalent,Oct-20,0-35,0,60,N,Withdrawn
388205,F,London Region,A Level or Equivalent,Oct-20,0-35,0,120,N,Fail
388360,F,South West Region,A Level or Equivalent,30-40%,0-35,0,60,N,Fail
388410,F,Yorkshire Region,Lower Than A Level,Oct-20,35-55,0,60,N,Fail
388484,F,Scotland,Lower Than A Level,0-10%,0-35,0,60,N,Fail
389369,M,Wales,A Level or Equivalent,Oct-20,0-35,0,120,N,Distinction
390220,F,South East Region,Lower Than A Level,60-70%,0-35,3,120,N,Pass
390442,F,South Region,A Level or Equivalent,90-100%,0-35,0,60,Y,Distinction
390461,F,East Anglian Region,HE Qualification,70-80%,35-55,0,90,N,Fail
392213,F,East Anglian Region,Lower Than A Level,80-90%,0-35,1,120,N,Pass
392281,F,North Region,A Level or Equivalent,Oct-20,0-35,0,120,N,Withdrawn
392428,F,South West Region,HE Qualification,20-30%,35-55,1,120,N,Pass
392614,F,East Anglian Region,A Level or Equivalent,20-30%,0-35,2,120,N,Fail
393327,F,East Midlands Region,A Level or Equivalent,90-100%,0-35,2,120,Y,Withdrawn
394956,F,East Anglian Region,A Level or Equivalent,60-70%,35-55,1,195,N,Withdrawn
395107,F,East Anglian Region,Lower Than A Level,70-80%,0-35,0,180,N,Withdrawn
395229,F,South Region,Lower Than A Level,40-50%,0-35,1,330,Y,Fail
397118,F,North Region,Lower Than A Level,20-30%,0-35,0,120,N,Pass
397763,F,West Midlands Region,Lower Than A Level,0-10%,0-35,1,60,Y,Withdrawn
398084,F,London Region,Lower Than A Level,Oct-20,0-35,0,60,N,Pass
398949,F,Yorkshire Region,A Level or Equivalent,Oct-20,0-35,0,60,N,Withdrawn
398965,F,London Region,A Level or Equivalent,20-30%,0-35,1,120,Y,Withdrawn
399108,F,East Midlands Region,A Level or Equivalent,Oct-20,0-35,0,60,N,Withdrawn
399792,M,Scotland,HE Qualification,30-40%,0-35,2,150,Y,Fail
400049,F,London Region,A Level or Equivalent,40-50%,0-35,1,60,N,Fail
400469,F,Yorkshire Region,A Level or Equivalent,50-60%,0-35,1,60,N,Pass
400474,F,East Anglian Region,A Level or Equivalent,80-90%,35-55,0,120,N,Pass
400718,F,South Region,HE Qualification,50-60%,35-55,1,150,N,Withdrawn
400894,F,Scotland,A Level or Equivalent,30-40%,0-35,1,120,N,Pass
401339,F,London Region,A Level or Equivalent,30-40%,0-35,0,120,N,Pass
401349,F,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,N,Distinction
402660,F,East Midlands Region,Lower Than A Level,50-60%,0-35,0,60,N,Withdrawn
403093,F,East Anglian Region,Lower Than A Level,40-50%,0-35,0,60,Y,Pass
403191,M,West Midlands Region,HE Qualification,20-30%,35-55,0,60,N,Withdrawn
404022,F,South West Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass
404727,F,South Region,Lower Than A Level,70-80%,0-35,1,60,N,Fail
405471,M,South East Region,Lower Than A Level,70-80%,0-35,1,120,N,Pass
405746,F,Ireland,Lower Than A Level,20-30%,0-35,0,90,N,Withdrawn
405995,F,South East Region,A Level or Equivalent,30-40%,0-35,2,120,N,Pass
406311,M,Scotland,No Formal quals,30-40%,35-55,0,60,N,Fail
406416,F,South West Region,HE Qualification,20-30%,0-35,0,120,N,Withdrawn
406974,M,West Midlands Region,A Level or Equivalent,Oct-20,0-35,0,120,N,Withdrawn
408112,F,East Midlands Region,Lower Than A Level,Oct-20,35-55,0,60,Y,Pass
409662,F,East Anglian Region,Lower Than A Level,60-70%,0-35,0,60,N,Pass
410739,F,East Midlands Region,Lower Than A Level,80-90%,35-55,0,120,N,Pass
411197,F,Yorkshire Region,A Level or Equivalent,70-80%,35-55,2,60,N,Fail
412407,M,South East Region,A Level or Equivalent,30-40%,0-35,1,60,N,Pass
412654,M,Scotland,A Level or Equivalent,20-30%,0-35,1,60,N,Pass
413984,F,London Region,Lower Than A Level,30-40%,0-35,1,60,N,Pass
414958,F,South Region,A Level or Equivalent,80-90%,0-35,1,60,N,Pass
415548,F,North Western Region,Lower Than A Level,70-80%,35-55,1,90,N,Withdrawn
415716,F,South West Region,A Level or Equivalent,60-70%,35-55,0,60,N,Distinction
415760,F,West Midlands Region,Lower Than A Level,40-50%,0-35,1,180,N,Pass
416007,F,Scotland,A Level or Equivalent,70-80%,0-35,2,120,N,Pass
416314,M,North Region,Lower Than A Level,Oct-20,0-35,0,60,N,Fail
416654,F,Scotland,A Level or Equivalent,50-60%,35-55,0,60,N,Pass
417462,F,West Midlands Region,A Level or Equivalent,40-50%,0-35,1,60,N,Fail
418065,M,North Region,A Level or Equivalent,Oct-20,35-55,0,60,N,Withdrawn
418325,F,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,60,N,Pass
420604,F,Scotland,A Level or Equivalent,60-70%,35-55,2,120,N,Fail
421205,F,Wales,Lower Than A Level,70-80%,0-35,0,180,N,Fail
422070,F,East Midlands Region,A Level or Equivalent,50-60%,0-35,1,90,N,Fail
422752,F,North Western Region,Lower Than A Level,30-40%,0-35,0,60,Y,Withdrawn
423314,M,East Anglian Region,A Level or Equivalent,30-40%,35-55,0,60,N,Fail
423317,F,East Midlands Region,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn
423871,F,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,90,N,Pass
425747,F,London Region,A Level or Equivalent,30-40%,0-35,1,120,N,Fail
425808,F,Scotland,A Level or Equivalent,60-70%,35-55,0,60,N,Pass
425817,M,East Midlands Region,Lower Than A Level,0-10%,35-55,0,120,N,Withdrawn
425820,F,Scotland,A Level or Equivalent,60-70%,0-35,0,60,N,Pass
426650,F,North Region,A Level or Equivalent,80-90%,0-35,1,60,N,Pass
426838,F,East Anglian Region,Lower Than A Level,Oct-20,0-35,0,60,N,Pass
427536,F,London Region,HE Qualification,20-30%,35-55,0,120,N,Pass
427704,M,West Midlands Region,Lower Than A Level,0-10%,35-55,0,120,Y,Pass
427773,F,London Region,A Level or Equivalent,80-90%,0-35,0,120,N,Pass
429038,F,North Western Region,Lower Than A Level,Oct-20,35-55,0,60,N,Pass
429158,F,South Region,Lower Than A Level,40-50%,0-35,1,120,N,Withdrawn
429494,F,East Midlands Region,Lower Than A Level,20-30%,0-35,2,240,N,Fail
430160,M,Scotland,Lower Than A Level,30-40%,35-55,1,75,N,Withdrawn
430357,F,Yorkshire Region,A Level or Equivalent,0-10%,0-35,2,120,N,Fail
431071,F,Ireland,Lower Than A Level,Oct-20,0-35,1,120,N,Withdrawn
432004,F,London Region,HE Qualification,40-50%,0-35,0,120,N,Fail
432232,F,South Region,HE Qualification,80-90%,0-35,0,60,N,Pass
432319,F,West Midlands Region,A Level or Equivalent,60-70%,0-35,2,120,N,Withdrawn
432870,M,North Western Region,A Level or Equivalent,0-10%,0-35,1,240,N,Pass
433531,F,South Region,A Level or Equivalent,90-100%,0-35,0,180,N,Pass
433755,M,South West Region,A Level or Equivalent,50-60%,0-35,1,180,N,Pass
433939,F,Yorkshire Region,Lower Than A Level,50-60%,35-55,0,60,N,Fail
434094,F,Wales,A Level or Equivalent,0-10%,0-35,1,60,N,Fail
434192,F,Wales,A Level or Equivalent,50-60%,0-35,2,120,N,Pass
434353,F,South East Region,HE Qualification,90-100%,35-55,1,60,N,Pass
434646,F,London Region,HE Qualification,20-30%,0-35,1,270,N,Pass
435245,F,Yorkshire Region,Lower Than A Level,Oct-20,35-55,0,60,N,Pass
435803,F,Wales,Lower Than A Level,0-10%,0-35,1,120,N,Fail
437562,F,West Midlands Region,Lower Than A Level,60-70%,0-35,0,60,N,Pass
437967,F,Yorkshire Region,Lower Than A Level,Oct-20,0-35,1,60,N,Pass
438210,F,South East Region,HE Qualification,80-90%,35-55,0,90,N,Withdrawn
438379,F,Ireland,Lower Than A Level,,35-55,2,210,N,Withdrawn
438703,F,Wales,A Level or Equivalent,20-30%,0-35,0,60,N,Pass
439857,M,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,120,N,Pass
440057,F,Wales,Lower Than A Level,Oct-20,0-35,2,120,N,Pass
440509,F,Wales,HE Qualification,30-40%,0-35,0,120,N,Pass
441000,F,Wales,Lower Than A Level,Oct-20,0-35,0,60,N,Fail
441181,F,East Anglian Region,HE Qualification,20-30%,0-35,0,120,N,Pass
441255,F,South West Region,A Level or Equivalent,40-50%,0-35,0,60,N,Distinction
441423,F,Ireland,A Level or Equivalent,70-80%,0-35,0,120,N,Withdrawn
442012,F,South West Region,Lower Than A Level,40-50%,35-55,1,60,N,Pass
442143,F,South West Region,A Level or Equivalent,40-50%,0-35,0,120,N,Withdrawn
442183,F,Yorkshire Region,A Level or Equivalent,Oct-20,0-35,1,120,N,Pass
442456,M,London Region,HE Qualification,20-30%,35-55,1,60,N,Fail
442466,F,South East Region,A Level or Equivalent,20-30%,0-35,2,240,Y,Pass
443108,F,East Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,N,Withdrawn
443288,F,Scotland,HE Qualification,30-40%,0-35,0,60,N,Distinction
443452,M,South East Region,Lower Than A Level,0-10%,35-55,1,180,N,Fail
444117,F,North Western Region,A Level or Equivalent,60-70%,0-35,0,90,N,Distinction
444408,F,East Anglian Region,No Formal quals,20-30%,0-35,1,60,Y,Fail
444784,F,Wales,A Level or Equivalent,30-40%,0-35,0,120,N,Fail
444926,F,East Midlands Region,Lower Than A Level,20-30%,0-35,1,180,Y,Pass
445065,F,London Region,Lower Than A Level,50-60%,35-55,0,60,N,Distinction
445125,F,West Midlands Region,A Level or Equivalent,30-40%,0-35,0,60,N,Fail
445889,F,London Region,A Level or Equivalent,50-60%,35-55,1,60,N,Pass
446045,F,South Region,Lower Than A Level,,35-55,0,60,N,Pass
446145,M,Scotland,A Level or Equivalent,20-30%,0-35,0,60,N,Fail
446247,F,Scotland,HE Qualification,40-50%,0-35,1,60,N,Withdrawn
446357,F,West Midlands Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn
446856,F,Ireland,Lower Than A Level,70-80%,35-55,0,150,N,Fail
447007,F,Scotland,Lower Than A Level,20-30%,0-35,0,150,N,Withdrawn
447759,F,South Region,HE Qualification,90-100%,35-55,1,60,Y,Pass
447782,M,London Region,HE Qualification,50-60%,35-55,0,60,N,Distinction
447790,F,North Western Region,Lower Than A Level,0-10%,0-35,1,60,N,Withdrawn
465599,F,Scotland,A Level or Equivalent,30-40%,35-55,1,60,N,Pass
465730,F,Wales,A Level or Equivalent,30-40%,0-35,1,120,N,Withdrawn
466037,F,West Midlands Region,Lower Than A Level,0-10%,0-35,1,120,N,Fail
466800,F,Scotland,Lower Than A Level,60-70%,0-35,1,60,N,Withdrawn
466810,F,East Midlands Region,A Level or Equivalent,60-70%,0-35,0,60,Y,Pass
466959,M,North Western Region,A Level or Equivalent,50-60%,0-35,0,60,N,Fail
466973,F,South East Region,Lower Than A Level,40-50%,0-35,1,60,N,Fail
467035,F,South West Region,HE Qualification,20-30%,0-35,1,135,N,Pass
467292,F,Yorkshire Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass
467756,F,Yorkshire Region,A Level or Equivalent,60-70%,0-35,2,180,N,Fail
467835,F,London Region,Lower Than A Level,40-50%,0-35,0,60,N,Withdrawn
468021,F,East Midlands Region,A Level or Equivalent,50-60%,0-35,2,120,N,Fail
468792,F,Wales,HE Qualification,20-30%,0-35,0,120,N,Withdrawn
468949,F,South East Region,Lower Than A Level,40-50%,0-35,0,60,Y,Pass
469683,F,Scotland,A Level or Equivalent,0-10%,35-55,2,180,N,Pass
470318,F,West Midlands Region,HE Qualification,40-50%,0-35,0,120,N,Pass
470653,F,North Western Region,Lower Than A Level,Oct-20,35-55,0,60,N,Fail
471219,F,North Western Region,HE Qualification,50-60%,35-55,1,120,N,Fail
471525,F,East Anglian Region,Lower Than A Level,50-60%,35-55,1,60,N,Pass
472182,F,South East Region,A Level or Equivalent,20-30%,0-35,0,120,Y,Withdrawn
472348,F,London Region,No Formal quals,Oct-20,0-35,1,120,N,Withdrawn
472586,F,East Anglian Region,HE Qualification,80-90%,0-35,0,120,N,Pass
473095,F,East Midlands Region,A Level or Equivalent,40-50%,0-35,1,120,N,Fail
473328,F,South East Region,Lower Than A Level,40-50%,0-35,0,180,N,Pass
475078,F,Ireland,Lower Than A Level,60-70%,35-55,1,120,N,Withdrawn
475095,M,South West Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass
475460,F,East Anglian Region,A Level or Equivalent,20-30%,0-35,0,60,N,Fail
475688,M,North Western Region,A Level or Equivalent,70-80%,0-35,0,120,Y,Pass
475901,F,North Region,Lower Than A Level,40-50%,0-35,0,90,N,Fail
476037,F,South Region,Lower Than A Level,90-100%,35-55,0,60,N,Withdrawn
476201,M,Yorkshire Region,HE Qualification,Oct-20,0-35,0,60,N,Distinction
476297,F,Scotland,A Level or Equivalent,40-50%,35-55,1,120,N,Withdrawn
476369,F,West Midlands Region,HE Qualification,Oct-20,0-35,0,60,N,Pass
476457,F,North Region,Lower Than A Level,20-30%,0-35,1,120,N,Withdrawn
476596,F,Yorkshire Region,Lower Than A Level,70-80%,35-55,0,60,N,Pass
476709,F,South East Region,HE Qualification,80-90%,0-35,0,120,N,Pass
476710,F,Yorkshire Region,Lower Than A Level,Oct-20,0-35,1,120,Y,Pass
476783,F,South Region,A Level or Equivalent,70-80%,0-35,0,90,N,Distinction
476816,F,London Region,A Level or Equivalent,Oct-20,0-35,1,150,N,Withdrawn
476855,F,South Region,Lower Than A Level,40-50%,0-35,1,180,N,Withdrawn
476859,F,Yorkshire Region,A Level or Equivalent,0-10%,0-35,1,120,N,Fail
477009,F,Wales,A Level or Equivalent,80-90%,35-55,0,60,N,Fail
477011,F,London Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass
477164,M,South West Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass
477167,F,Scotland,HE Qualification,80-90%,35-55,0,120,N,Distinction
477734,F,East Anglian Region,No Formal quals,40-50%,0-35,0,120,N,Pass
477835,F,South West Region,A Level or Equivalent,Oct-20,0-35,0,60,N,Withdrawn
478317,F,Scotland,Lower Than A Level,0-10%,0-35,1,120,N,Withdrawn
478444,F,South Region,Lower Than A Level,90-100%,35-55,1,180,N,Distinction
478718,F,East Anglian Region,Lower Than A Level,30-40%,0-35,0,60,N,Withdrawn
478792,F,North Western Region,Lower Than A Level,0-10%,0-35,0,120,N,Fail
478873,F,North Western Region,Lower Than A Level,20-30%,0-35,0,60,N,Fail
479060,F,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,60,N,Distinction
479171,F,South East Region,Lower Than A Level,60-70%,0-35,0,60,N,Pass
479267,F,South Region,Lower Than A Level,30-40%,0-35,1,120,Y,Withdrawn
479343,F,Yorkshire Region,A Level or Equivalent,60-70%,0-35,1,120,N,Pass
479516,F,Scotland,HE Qualification,60-70%,0-35,0,60,N,Pass
479519,F,West Midlands Region,No Formal quals,0-10%,0-35,1,120,N,Fail
480151,F,Yorkshire Region,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn
480382,M,South East Region,A Level or Equivalent,50-60%,35-55,0,120,N,Pass
480458,M,Wales,HE Qualification,50-60%,0-35,0,180,N,Fail
480507,F,Scotland,Lower Than A Level,60-70%,35-55,0,60,N,Pass
480554,F,West Midlands Region,Lower Than A Level,0-10%,0-35,0,60,N,Pass
480650,F,North Region,A Level or Equivalent,Oct-20,0-35,0,60,N,Distinction
480815,F,East Midlands Region,A Level or Equivalent,Oct-20,0-35,0,120,N,Pass
481010,F,South Region,A Level or Equivalent,50-60%,0-35,0,60,N,Distinction
481143,F,North Western Region,Lower Than A Level,40-50%,0-35,0,60,N,Fail
481580,F,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,60,N,Distinction
481607,F,North Western Region,Lower Than A Level,0-10%,35-55,0,120,N,Distinction
482467,F,West Midlands Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass
482710,M,West Midlands Region,A Level or Equivalent,70-80%,35-55,0,60,N,Pass
482766,F,South Region,HE Qualification,50-60%,35-55,0,120,N,Pass
482945,M,Wales,Lower Than A Level,Oct-20,35-55,0,60,Y,Withdrawn
483064,F,North Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass
483074,F,East Anglian Region,Lower Than A Level,30-40%,0-35,0,120,N,Distinction
483109,F,London Region,HE Qualification,50-60%,0-35,0,60,N,Pass
483243,F,North Western Region,Lower Than A Level,20-30%,35-55,0,135,Y,Pass
483309,M,South Region,A Level or Equivalent,70-80%,35-55,0,60,N,Withdrawn
483371,F,Scotland,HE Qualification,60-70%,35-55,0,120,N,Withdrawn
483411,F,East Midlands Region,Lower Than A Level,Oct-20,0-35,1,120,N,Fail
483479,F,London Region,A Level or Equivalent,20-30%,0-35,0,180,N,Fail
483952,F,East Anglian Region,Lower Than A Level,50-60%,0-35,0,120,N,Fail
484039,F,Yorkshire Region,A Level or Equivalent,30-40%,0-35,0,180,N,Fail
484135,F,London Region,HE Qualification,70-80%,0-35,0,60,N,Withdrawn
484161,F,South West Region,Lower Than A Level,70-80%,35-55,0,120,N,Fail
484768,F,London Region,No Formal quals,Oct-20,0-35,1,240,N,Pass
484885,F,North Region,Lower Than A Level,50-60%,35-55,1,180,N,Fail
484933,F,Yorkshire Region,A Level or Equivalent,20-30%,35-55,0,60,N,Pass
485352,F,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,240,N,Withdrawn
485399,F,South Region,Lower Than A Level,70-80%,0-35,1,180,N,Pass
485568,F,South West Region,Lower Than A Level,30-40%,0-35,0,180,N,Fail
485630,F,East Anglian Region,A Level or Equivalent,30-40%,0-35,1,120,N,Pass
485782,F,East Midlands Region,Lower Than A Level,20-30%,0-35,1,180,N,Fail
486099,F,South Region,A Level or Equivalent,60-70%,0-35,1,180,N,Pass
486214,F,London Region,Lower Than A Level,30-40%,35-55,1,120,N,Withdrawn
486282,F,South West Region,Lower Than A Level,40-50%,0-35,1,120,Y,Fail
486391,F,Wales,Lower Than A Level,60-70%,0-35,1,120,N,Pass
486521,F,South West Region,Lower Than A Level,60-70%,0-35,1,120,N,Fail
486650,F,East Midlands Region,HE Qualification,70-80%,0-35,0,120,N,Withdrawn
486656,F,Yorkshire Region,A Level or Equivalent,50-60%,35-55,1,120,N,Distinction
487329,F,Yorkshire Region,A Level or Equivalent,0-10%,0-35,1,180,N,Fail
487646,F,East Anglian Region,Lower Than A Level,70-80%,0-35,1,120,N,Fail
488185,F,North Western Region,Lower Than A Level,0-10%,0-35,0,120,N,Fail
488364,F,Scotland,HE Qualification,30-40%,35-55,0,60,N,Fail
488425,M,South East Region,Lower Than A Level,Oct-20,35-55,0,60,N,Fail
488477,F,Scotland,A Level or Equivalent,40-50%,0-35,0,60,N,Withdrawn
488863,F,South East Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass
488929,F,South East Region,Lower Than A Level,20-30%,0-35,0,60,Y,Withdrawn
489251,F,South Region,Lower Than A Level,90-100%,0-35,0,60,N,Pass
490110,F,West Midlands Region,A Level or Equivalent,Oct-20,0-35,0,60,N,Withdrawn
490152,F,London Region,A Level or Equivalent,40-50%,0-35,0,180,N,Fail
490514,F,South Region,Lower Than A Level,40-50%,0-35,0,60,N,Pass
490733,F,London Region,Lower Than A Level,30-40%,0-35,0,60,N,Withdrawn
492182,F,South Region,A Level or Equivalent,90-100%,0-35,0,120,N,Pass
492240,F,South Region,A Level or Equivalent,90-100%,0-35,1,120,N,Pass
492336,M,East Anglian Region,Lower Than A Level,20-30%,0-35,0,120,N,Withdrawn
492590,F,North Western Region,Lower Than A Level,30-40%,0-35,0,60,N,Fail
492946,F,London Region,A Level or Equivalent,20-30%,0-35,1,120,N,Fail
493186,F,Wales,Lower Than A Level,0-10%,0-35,1,120,N,Pass
493377,F,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,60,Y,Withdrawn
493451,F,West Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,N,Fail
493515,F,South West Region,Lower Than A Level,30-40%,0-35,0,135,Y,Fail
493773,M,London Region,A Level or Equivalent,30-40%,0-35,0,120,N,Fail
493912,F,North Western Region,Lower Than A Level,0-10%,35-55,0,60,N,Pass
493958,F,South East Region,A Level or Equivalent,80-90%,0-35,0,135,N,Pass
494095,F,North Western Region,Lower Than A Level,20-30%,0-35,0,60,N,Pass
494278,F,North Western Region,Lower Than A Level,70-80%,35-55,0,60,N,Pass
494304,F,South East Region,Lower Than A Level,0-10%,0-35,1,210,N,Fail
494673,F,East Midlands Region,Lower Than A Level,50-60%,0-35,0,60,N,Fail
494786,F,London Region,A Level or Equivalent,Oct-20,0-35,0,60,N,Distinction
494838,F,London Region,A Level or Equivalent,30-40%,35-55,1,180,N,Fail
494840,F,London Region,A Level or Equivalent,50-60%,35-55,1,240,N,Withdrawn
494927,F,Scotland,HE Qualification,20-30%,0-35,1,120,N,Withdrawn
495324,F,East Anglian Region,A Level or Equivalent,Oct-20,35-55,1,135,N,Withdrawn
495377,F,East Anglian Region,A Level or Equivalent,60-70%,35-55,0,120,N,Withdrawn
495674,F,Wales,Lower Than A Level,0-10%,35-55,1,120,Y,Fail
495856,M,South Region,A Level or Equivalent,50-60%,35-55,0,60,N,Distinction
495875,F,Yorkshire Region,Lower Than A Level,80-90%,0-35,0,60,N,Withdrawn
495913,F,Wales,A Level or Equivalent,30-40%,0-35,1,120,N,Withdrawn
496041,F,West Midlands Region,Lower Than A Level,60-70%,0-35,1,120,N,Pass
496070,F,London Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass
496220,F,South East Region,Lower Than A Level,30-40%,35-55,0,60,Y,Pass
496243,F,Scotland,A Level or Equivalent,40-50%,0-35,1,180,N,Fail
496674,F,East Midlands Region,A Level or Equivalent,60-70%,0-35,1,180,N,Fail
497088,F,South Region,A Level or Equivalent,50-60%,35-55,0,60,N,Pass
497278,F,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,Y,Withdrawn
497280,F,West Midlands Region,Lower Than A Level,0-10%,0-35,0,60,N,Pass
497468,F,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,90,N,Pass
497607,F,North Region,Lower Than A Level,0-10%,0-35,1,120,N,Fail
497793,F,North Region,Lower Than A Level,20-30%,0-35,0,150,N,Pass
498065,F,West Midlands Region,HE Qualification,0-10%,35-55,0,60,N,Pass
498131,F,East Anglian Region,Lower Than A Level,70-80%,0-35,0,60,N,Pass
498175,F,South West Region,Lower Than A Level,60-70%,0-35,1,120,N,Pass
498296,F,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,60,Y,Pass
498371,F,North Western Region,A Level or Equivalent,60-70%,35-55,0,60,N,Withdrawn
498455,F,Wales,Lower Than A Level,Oct-20,0-35,0,60,N,Fail
498967,F,East Midlands Region,Lower Than A Level,0-10%,0-35,0,60,N,Pass
499027,F,West Midlands Region,Lower Than A Level,70-80%,0-35,0,60,N,Pass
499067,F,South East Region,Lower Than A Level,30-40%,35-55,0,60,Y,Fail
499118,F,Wales,A Level or Equivalent,80-90%,35-55,1,120,N,Pass
499380,F,Yorkshire Region,A Level or Equivalent,20-30%,35-55,0,60,N,Distinction
499387,F,South West Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass
499483,F,North Region,A Level or Equivalent,Oct-20,0-35,0,60,N,Pass
499511,F,South West Region,A Level or Equivalent,30-40%,35-55,1,120,N,Distinction
499891,F,North Region,Lower Than A Level,30-40%,35-55,0,60,N,Pass
499931,F,North Western Region,A Level or Equivalent,30-40%,0-35,1,240,N,Fail
500507,F,London Region,A Level or Equivalent,60-70%,0-35,0,60,N,Withdrawn
500585,F,Yorkshire Region,A Level or Equivalent,0-10%,0-35,1,240,Y,Withdrawn
500659,F,North Western Region,A Level or Equivalent,0-10%,0-35,0,120,Y,Withdrawn
500719,M,North Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn
500791,F,East Anglian Region,Lower Than A Level,60-70%,0-35,0,60,N,Pass
500815,F,Ireland,A Level or Equivalent,,0-35,0,60,N,Pass
500819,F,South East Region,Lower Than A Level,60-70%,0-35,0,60,N,Pass
500836,M,West Midlands Region,A Level or Equivalent,40-50%,0-35,1,240,Y,Fail
500958,M,North Region,Lower Than A Level,,0-35,1,180,N,Pass
501008,F,Yorkshire Region,A Level or Equivalent,30-40%,0-35,1,180,N,Withdrawn
501432,F,South Region,A Level or Equivalent,40-50%,0-35,0,60,N,Distinction
501550,F,West Midlands Region,A Level or Equivalent,70-80%,0-35,1,120,N,Pass
501879,F,East Anglian Region,A Level or Equivalent,60-70%,35-55,1,180,N,Pass
501955,M,South West Region,Lower Than A Level,70-80%,35-55,1,120,Y,Fail
502088,F,South West Region,A Level or Equivalent,40-50%,0-35,0,120,Y,Fail
502131,F,Scotland,Lower Than A Level,60-70%,0-35,1,120,N,Withdrawn
502279,F,West Midlands Region,HE Qualification,60-70%,0-35,1,180,N,Withdrawn
502441,F,South West Region,A Level or Equivalent,80-90%,35-55,0,60,N,Distinction
502604,F,West Midlands Region,HE Qualification,Oct-20,0-35,0,90,N,Pass
502694,F,North Region,A Level or Equivalent,80-90%,35-55,0,60,N,Distinction
502713,F,Wales,No Formal quals,30-40%,0-35,0,60,N,Fail
502717,F,Wales,Lower Than A Level,80-90%,0-35,1,240,N,Pass
502872,F,North Western Region,A Level or Equivalent,20-30%,0-35,0,180,N,Fail
503353,F,North Western Region,A Level or Equivalent,30-40%,0-35,0,210,N,Withdrawn
503390,F,Yorkshire Region,A Level or Equivalent,Oct-20,0-35,1,240,N,Fail
503491,F,West Midlands Region,Lower Than A Level,0-10%,0-35,1,120,N,Pass
503509,F,South East Region,A Level or Equivalent,30-40%,0-35,0,60,N,Distinction
503878,F,South West Region,Lower Than A Level,50-60%,0-35,0,180,Y,Withdrawn
504014,F,Wales,Lower Than A Level,50-60%,35-55,0,120,N,Fail
504021,F,North Western Region,Lower Than A Level,0-10%,35-55,0,60,N,Withdrawn
504028,F,Yorkshire Region,A Level or Equivalent,20-30%,0-35,1,180,N,Pass
504102,F,North Western Region,Lower Than A Level,30-40%,35-55,0,75,N,Pass
504689,F,Yorkshire Region,A Level or Equivalent,50-60%,0-35,0,120,N,Withdrawn
