id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result
656129,F,South East Region,A Level or Equivalent,50-60%,0-35,0,120,N,Withdrawn
656181,F,Ireland,Lower Than A Level,40-50%,35-55,0,60,N,Fail
656187,M,Ireland,A Level or Equivalent,20-30%,0-35,0,60,N,Pass
656190,M,Ireland,Lower Than A Level,0-10%,0-35,0,60,N,Pass
656194,F,Ireland,Lower Than A Level,70-80%,35-55,0,120,N,Pass
656196,F,Ireland,Lower Than A Level,70-80%,0-35,0,60,N,Pass
656197,M,Scotland,HE Qualification,30-40%,0-35,0,60,N,Pass
656200,M,Ireland,Lower Than A Level,0-10%,35-55,0,60,N,Pass
656204,F,Ireland,A Level or Equivalent,50-60%,0-35,0,60,N,Withdrawn
656206,F,Ireland,Lower Than A Level,20-30%,35-55,0,60,N,Pass
656208,F,Ireland,Lower Than A Level,40-50%,0-35,0,60,N,Pass
656217,F,South Region,Lower Than A Level,20-30%,0-35,0,60,N,Pass
656222,F,East Anglian Region,A Level or Equivalent,40-50%,35-55,0,120,N,Fail
656227,F,Ireland,A Level or Equivalent,Oct-20,35-55,0,60,N,Distinction
656228,F,North Western Region,Lower Than A Level,40-50%,0-35,0,120,N,Withdrawn
656253,F,Ireland,Lower Than A Level,40-50%,0-35,0,60,N,Pass
656276,F,West Midlands Region,A Level or Equivalent,Oct-20,0-35,0,60,N,Fail
656352,F,East Anglian Region,Lower Than A Level,30-40%,35-55,0,60,N,Pass
656373,F,Wales,A Level or Equivalent,80-90%,35-55,0,60,N,Distinction
656386,F,London Region,A Level or Equivalent,Oct-20,0-35,0,60,N,Pass
656412,F,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,120,N,Withdrawn
656453,F,Ireland,Lower Than A Level,40-50%,0-35,0,60,N,Withdrawn
656455,M,Ireland,A Level or Equivalent,40-50%,0-35,0,60,N,Fail
656472,F,West Midlands Region,A Level or Equivalent,60-70%,0-35,0,60,N,Withdrawn
656475,M,Ireland,HE Qualification,80-90%,35-55,0,60,N,Fail
656481,F,Ireland,A Level or Equivalent,40-50%,35-55,0,60,N,Pass
656494,F,Ireland,A Level or Equivalent,0-10%,0-35,0,60,N,Pass
656522,F,South East Region,A Level or Equivalent,Oct-20,0-35,0,60,N,Pass
656540,M,West Midlands Region,A Level or Equivalent,Oct-20,0-35,0,60,N,Pass
656549,F,Scotland,Lower Than A Level,50-60%,0-35,0,60,N,Withdrawn
656557,F,South East Region,Lower Than A Level,60-70%,35-55,0,60,N,Pass
656566,F,London Region,A Level or Equivalent,Oct-20,0-35,0,180,N,Fail
656576,F,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,180,N,Withdrawn
656681,F,Wales,A Level or Equivalent,20-30%,0-35,0,60,N,Pass
656698,F,Ireland,Lower Than A Level,0-10%,35-55,0,60,N,Fail
656711,F,Ireland,Lower Than A Level,60-70%,35-55,0,60,N,Pass
656755,F,London Region,A Level or Equivalent,Oct-20,0-35,0,60,N,Fail
656784,F,Scotland,HE Qualification,20-30%,0-35,0,60,N,Fail
656873,F,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,120,N,Pass
656915,F,Scotland,HE Qualification,60-70%,0-35,0,60,N,Pass
656990,M,London Region,Lower Than A Level,70-80%,35-55,0,60,N,Pass
657032,F,South Region,Lower Than A Level,50-60%,35-55,0,60,N,Pass
657099,F,South Region,A Level or Equivalent,30-40%,0-35,0,120,Y,Fail
657290,F,Yorkshire Region,Lower Than A Level,20-30%,0-35,0,60,N,Pass
657293,F,Yorkshire Region,A Level or Equivalent,30-40%,0-35,0,60,N,Distinction
674201,F,West Midlands Region,A Level or Equivalent,60-70%,0-35,0,60,N,Withdrawn
674214,F,South Region,HE Qualification,40-50%,35-55,0,60,N,Pass
674276,F,Scotland,HE Qualification,30-40%,35-55,0,60,N,Pass
674280,F,Yorkshire Region,Lower Than A Level,Oct-20,35-55,0,120,N,Withdrawn
674290,F,North Region,A Level or Equivalent,80-90%,0-35,0,60,N,Distinction
674319,F,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn
674322,M,Scotland,HE Qualification,40-50%,0-35,0,60,N,Pass
674323,F,London Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn
674349,F,South Region,A Level or Equivalent,30-40%,0-35,0,60,N,Distinction
674495,F,Scotland,A Level or Equivalent,Oct-20,0-35,0,60,N,Pass
674501,F,North Western Region,A Level or Equivalent,30-40%,0-35,0,60,Y,Withdrawn
674502,F,South East Region,Lower Than A Level,50-60%,0-35,0,60,N,Withdrawn
674548,F,Ireland,Lower Than A Level,0-10%,35-55,0,60,N,Withdrawn
674576,F,North Western Region,A Level or Equivalent,60-70%,35-55,0,60,N,Pass
674605,F,Wales,Lower Than A Level,90-100%,35-55,0,60,N,Pass
674616,F,Yorkshire Region,A Level or Equivalent,70-80%,0-35,0,60,N,Fail
674643,M,West Midlands Region,Lower Than A Level,20-30%,0-35,0,120,N,Withdrawn
674746,F,East Anglian Region,HE Qualification,50-60%,0-35,0,120,N,Withdrawn
674748,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,120,N,Withdrawn
674758,F,South Region,A Level or Equivalent,80-90%,0-35,0,60,N,Withdrawn
674777,F,Scotland,Lower Than A Level,Oct-20,0-35,0,60,N,Pass
674784,F,South West Region,HE Qualification,40-50%,0-35,0,120,N,Pass
674922,F,North Region,Lower Than A Level,30-40%,35-55,0,60,N,Pass
674960,F,South West Region,A Level or Equivalent,50-60%,35-55,0,60,N,Pass
675042,F,Yorkshire Region,No Formal quals,0-10%,0-35,0,60,N,Pass
675047,F,North Region,HE Qualification,30-40%,0-35,0,60,N,Withdrawn
675059,F,London Region,Lower Than A Level,0-10%,0-35,0,60,N,Fail
675085,F,Scotland,Lower Than A Level,0-10%,0-35,0,60,Y,Pass
675094,F,East Midlands Region,Lower Than A Level,Oct-20,35-55,0,90,N,Withdrawn
675096,M,East Midlands Region,Lower Than A Level,0-10%,35-55,0,60,N,Withdrawn
675116,F,London Region,Lower Than A Level,30-40%,0-35,0,240,N,Withdrawn
675159,F,Scotland,Lower Than A Level,20-30%,35-55,0,60,N,Pass
675161,M,London Region,Lower Than A Level,Oct-20,0-35,0,120,Y,Withdrawn
675165,F,Yorkshire Region,HE Qualification,30-40%,35-55,0,60,N,Withdrawn
675178,F,Wales,A Level or Equivalent,80-90%,0-35,0,60,N,Withdrawn
675223,F,Scotland,Lower Than A Level,0-10%,0-35,0,60,N,Pass
675231,F,Scotland,A Level or Equivalent,90-100%,0-35,0,60,N,Pass
675246,F,West Midlands Region,HE Qualification,70-80%,0-35,0,60,N,Withdrawn
675526,F,Scotland,Lower Than A Level,0-10%,35-55,0,120,N,Pass
675576,F,South East Region,Lower Than A Level,20-30%,35-55,0,60,N,Pass
675627,F,London Region,Lower Than A Level,0-10%,0-35,0,120,N,Withdrawn
675671,F,West Midlands Region,A Level or Equivalent,0-10%,35-55,0,60,N,Withdrawn
675673,F,North Region,A Level or Equivalent,80-90%,0-35,0,60,N,Withdrawn
675728,F,East Midlands Region,Lower Than A Level,40-50%,0-35,0,60,N,Fail
675750,F,West Midlands Region,Lower Than A Level,Oct-20,35-55,0,120,N,Withdrawn
675807,F,Scotland,HE Qualification,20-30%,35-55,0,60,N,Pass
675922,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,60,N,Withdrawn
675929,F,West Midlands Region,Lower Than A Level,0-10%,0-35,0,60,N,Fail
676011,F,South West Region,A Level or Equivalent,70-80%,0-35,0,120,N,Fail
676093,F,East Midlands Region,Lower Than A Level,60-70%,0-35,0,60,N,Withdrawn
676151,F,North Western Region,Lower Than A Level,0-10%,0-35,0,60,N,Pass
676169,F,North Western Region,A Level or Equivalent,Oct-20,0-35,0,60,N,Pass
676176,F,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,120,N,Pass
676258,F,South West Region,Lower Than A Level,40-50%,35-55,0,120,N,Withdrawn
676322,F,Scotland,Lower Than A Level,60-70%,0-35,0,120,N,Distinction
676350,F,London Region,Lower Than A Level,40-50%,0-35,0,60,N,Fail
676376,F,Wales,A Level or Equivalent,90-100%,0-35,0,180,N,Withdrawn
676401,F,South East Region,HE Qualification,40-50%,35-55,0,120,N,Distinction
676420,F,South West Region,Lower Than A Level,60-70%,0-35,0,90,N,Withdrawn
676428,F,South East Region,Lower Than A Level,90-100%,35-55,0,60,N,Pass
676604,F,West Midlands Region,Lower Than A Level,50-60%,0-35,0,90,N,Fail
676633,F,West Midlands Region,Lower Than A Level,Oct-20,0-35,0,120,N,Pass
676705,F,South Region,A Level or Equivalent,40-50%,0-35,0,60,N,Distinction
676750,F,South East Region,Lower Than A Level,60-70%,35-55,0,60,N,Distinction
676785,F,East Midlands Region,HE Qualification,20-30%,35-55,0,60,N,Withdrawn
676898,F,South West Region,A Level or Equivalent,70-80%,0-35,0,120,N,Pass
676948,F,Wales,Lower Than A Level,0-10%,35-55,0,60,N,Pass
676962,M,Wales,Lower Than A Level,50-60%,0-35,0,60,N,Pass
676969,F,Scotland,Lower Than A Level,0-10%,0-35,0,60,N,Fail
676973,F,West Midlands Region,A Level or Equivalent,Oct-20,0-35,0,60,N,Withdrawn
677004,F,London Region,Lower Than A Level,0-10%,35-55,0,60,N,Fail
677039,F,South West Region,Lower Than A Level,80-90%,0-35,0,60,N,Withdrawn
677154,F,London Region,Lower Than A Level,Oct-20,0-35,0,60,N,Fail
677190,F,West Midlands Region,A Level or Equivalent,30-40%,0-35,0,60,N,Withdrawn
677201,F,Scotland,Lower Than A Level,30-40%,0-35,0,120,N,Fail
677203,M,West Midlands Region,A Level or Equivalent,90-100%,35-55,0,120,N,Pass
677230,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,60,Y,Withdrawn
677338,F,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,120,Y,Withdrawn
677411,F,North Region,Lower Than A Level,30-40%,0-35,0,60,N,Withdrawn
677462,F,Scotland,A Level or Equivalent,0-10%,35-55,0,120,N,Pass
677498,F,Wales,A Level or Equivalent,50-60%,0-35,0,120,N,Fail
677630,F,Scotland,Lower Than A Level,60-70%,0-35,0,60,N,Fail
677706,F,West Midlands Region,Lower Than A Level,0-10%,0-35,0,180,N,Withdrawn
677744,F,London Region,A Level or Equivalent,50-60%,0-35,0,120,N,Withdrawn
677846,F,London Region,A Level or Equivalent,20-30%,0-35,0,120,N,Pass
677864,F,South West Region,HE Qualification,30-40%,35-55,0,180,N,Withdrawn
677873,F,South Region,A Level or Equivalent,,0-35,0,60,N,Pass
677877,F,East Anglian Region,Lower Than A Level,30-40%,35-55,0,60,N,Withdrawn
677879,F,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,60,Y,Fail
677892,F,Scotland,A Level or Equivalent,Oct-20,0-35,0,60,N,Pass
677922,F,London Region,A Level or Equivalent,30-40%,0-35,0,60,Y,Pass
677950,F,East Midlands Region,Lower Than A Level,40-50%,0-35,0,60,N,Withdrawn
677997,F,East Midlands Region,Lower Than A Level,0-10%,0-35,0,60,N,Fail
678016,F,South West Region,Lower Than A Level,30-40%,0-35,0,150,N,Withdrawn
678025,F,South East Region,Lower Than A Level,50-60%,0-35,0,60,N,Pass
678038,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass
678057,F,East Midlands Region,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn
678080,F,Wales,A Level or Equivalent,20-30%,0-35,0,120,N,Fail
678085,F,East Midlands Region,Lower Than A Level,0-10%,0-35,0,120,N,Fail
678105,F,West Midlands Region,A Level or Equivalent,Oct-20,0-35,0,60,N,Pass
678107,F,Yorkshire Region,Lower Than A Level,20-30%,35-55,0,120,N,Withdrawn
678109,F,South Region,A Level or Equivalent,90-100%,0-35,0,60,N,Withdrawn
678110,F,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass
678114,F,North Western Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn
678144,F,London Region,Lower Than A Level,Oct-20,35-55,0,60,Y,Fail
678212,F,Scotland,A Level or Equivalent,40-50%,35-55,0,120,N,Withdrawn
678213,F,South West Region,A Level or Equivalent,20-30%,0-35,0,60,Y,Withdrawn
678244,F,London Region,A Level or Equivalent,50-60%,0-35,0,60,Y,Pass
678246,F,Scotland,HE Qualification,20-30%,35-55,0,180,N,Pass
678278,F,North Western Region,A Level or Equivalent,20-30%,0-35,0,60,N,Withdrawn
678283,F,Wales,Lower Than A Level,50-60%,0-35,0,120,N,Fail
678314,F,Yorkshire Region,A Level or Equivalent,30-40%,0-35,0,120,N,Fail
678327,F,West Midlands Region,Lower Than A Level,70-80%,0-35,0,60,N,Withdrawn
678328,F,East Midlands Region,A Level or Equivalent,90-100%,0-35,0,60,N,Withdrawn
678335,F,East Anglian Region,Lower Than A Level,30-40%,0-35,0,60,N,Fail
678367,M,Scotland,Lower Than A Level,60-70%,0-35,0,60,N,Withdrawn
678373,F,East Midlands Region,HE Qualification,30-40%,0-35,0,60,N,Pass
678398,F,Yorkshire Region,A Level or Equivalent,30-40%,35-55,0,60,N,Withdrawn
678444,F,Ireland,Lower Than A Level,40-50%,35-55,0,60,N,Fail
678550,F,North Region,A Level or Equivalent,Oct-20,0-35,0,120,N,Withdrawn
678575,M,London Region,HE Qualification,30-40%,35-55,0,60,N,Withdrawn
678578,F,South West Region,HE Qualification,70-80%,35-55,0,60,N,Withdrawn
678585,F,North Region,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn
678623,F,Wales,Lower Than A Level,0-10%,35-55,0,90,Y,Fail
678661,F,South Region,Lower Than A Level,40-50%,0-35,0,60,N,Pass
678680,F,South Region,A Level or Equivalent,90-100%,35-55,0,60,N,Pass
678688,F,Scotland,A Level or Equivalent,40-50%,0-35,0,120,N,Pass
678702,F,South East Region,Lower Than A Level,40-50%,0-35,0,60,Y,Withdrawn
678770,F,Wales,Lower Than A Level,50-60%,0-35,0,60,N,Fail
678777,F,East Midlands Region,Lower Than A Level,40-50%,0-35,0,120,N,Withdrawn
678795,F,Yorkshire Region,A Level or Equivalent,0-10%,35-55,0,120,N,Withdrawn
678801,F,West Midlands Region,HE Qualification,Oct-20,0-35,0,60,N,Withdrawn
678815,F,North Western Region,A Level or Equivalent,70-80%,0-35,0,60,N,Distinction
678906,F,South Region,Lower Than A Level,50-60%,0-35,0,60,N,Pass
678953,M,Scotland,HE Qualification,50-60%,35-55,0,90,N,Withdrawn
678955,M,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,60,N,Fail
678975,F,South Region,Lower Than A Level,80-90%,0-35,0,60,N,Withdrawn
678995,F,Yorkshire Region,A Level or Equivalent,30-40%,35-55,0,60,N,Pass
679057,M,London Region,HE Qualification,Oct-20,35-55,0,120,N,Withdrawn
679059,F,South West Region,A Level or Equivalent,60-70%,35-55,0,60,N,Pass
679174,M,South West Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass
679218,M,South East Region,Lower Than A Level,80-90%,0-35,0,60,N,Pass
679232,F,North Region,Lower Than A Level,Oct-20,0-35,0,60,N,Pass
679439,F,South East Region,Lower Than A Level,Oct-20,0-35,0,60,N,Fail
679457,F,Ireland,Lower Than A Level,80-90%,35-55,0,60,N,Fail
679504,F,South East Region,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn
679528,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,N,Withdrawn
679559,F,East Anglian Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass
679568,F,East Midlands Region,Lower Than A Level,Oct-20,0-35,0,240,N,Withdrawn
679675,F,North Western Region,Lower Than A Level,0-10%,35-55,0,60,N,Withdrawn
679716,F,North Western Region,Lower Than A Level,0-10%,0-35,0,60,N,Pass
679724,F,East Anglian Region,Lower Than A Level,50-60%,0-35,0,60,N,Withdrawn
679726,F,West Midlands Region,Lower Than A Level,90-100%,0-35,0,60,N,Withdrawn
679747,F,East Midlands Region,Lower Than A Level,60-70%,0-35,0,60,N,Withdrawn
679798,M,London Region,Lower Than A Level,Oct-20,35-55,0,120,N,Pass
679828,F,Wales,A Level or Equivalent,0-10%,35-55,0,120,N,Distinction
679918,F,South West Region,Lower Than A Level,30-40%,35-55,0,60,N,Pass
679919,F,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,60,N,Withdrawn
679967,F,Ireland,A Level or Equivalent,90-100%,0-35,0,60,N,Pass
679971,F,North Western Region,Lower Than A Level,0-10%,0-35,0,60,N,Fail
679989,M,Yorkshire Region,Lower Than A Level,Oct-20,35-55,0,60,N,Withdrawn
680009,F,Yorkshire Region,Lower Than A Level,20-30%,0-35,0,60,N,Pass
680110,F,East Midlands Region,Lower Than A Level,20-30%,0-35,0,120,N,Withdrawn
680146,F,Wales,A Level or Equivalent,50-60%,0-35,0,60,N,Pass
680162,F,South Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass
680174,F,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,60,N,Fail
680219,F,Yorkshire Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass
680290,M,Wales,HE Qualification,60-70%,35-55,0,60,N,Pass
680453,F,South West Region,Lower Than A Level,50-60%,0-35,0,60,Y,Pass
680471,F,Scotland,HE Qualification,50-60%,0-35,0,120,Y,Fail
680522,F,North Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn
680530,F,Wales,Lower Than A Level,60-70%,0-35,0,120,N,Pass
680541,F,South Region,A Level or Equivalent,90-100%,35-55,0,60,N,Pass
680545,F,West Midlands Region,Lower Than A Level,Oct-20,35-55,0,60,N,Pass
680559,F,North Western Region,HE Qualification,Oct-20,0-35,0,60,N,Fail
680560,F,London Region,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn
680591,M,South East Region,A Level or Equivalent,50-60%,0-35,0,60,N,Withdrawn
680723,F,East Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,N,Distinction
680732,F,North Western Region,Lower Than A Level,Oct-20,0-35,0,180,N,Withdrawn
680787,F,North Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass
680798,F,East Anglian Region,A Level or Equivalent,80-90%,35-55,0,60,N,Pass
680816,F,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn
680862,F,West Midlands Region,Lower Than A Level,Oct-20,0-35,0,60,Y,Pass
680878,M,West Midlands Region,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn
680918,M,West Midlands Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass
680926,F,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,60,N,Distinction
680959,F,East Anglian Region,Lower Than A Level,70-80%,0-35,0,60,N,Withdrawn
680970,F,South East Region,HE Qualification,80-90%,35-55,0,120,N,Distinction
680991,M,London Region,HE Qualification,20-30%,35-55,0,60,N,Withdrawn
681016,F,South East Region,Lower Than A Level,60-70%,0-35,0,120,N,Withdrawn
681089,F,North Western Region,Lower Than A Level,20-30%,35-55,0,120,N,Withdrawn
681150,F,South West Region,Lower Than A Level,70-80%,0-35,0,60,N,Pass
681166,F,West Midlands Region,A Level or Equivalent,60-70%,0-35,0,60,N,Withdrawn
681222,F,South East Region,HE Qualification,40-50%,35-55,0,60,N,Distinction
681289,F,East Anglian Region,A Level or Equivalent,Oct-20,0-35,0,60,N,Fail
681384,F,South West Region,HE Qualification,20-30%,35-55,0,120,N,Fail
681566,F,London Region,Lower Than A Level,Oct-20,0-35,0,60,N,Pass
681581,F,Scotland,Lower Than A Level,90-100%,35-55,0,60,N,Pass
681710,F,London Region,HE Qualification,20-30%,0-35,0,120,Y,Fail
681716,F,Scotland,Lower Than A Level,60-70%,35-55,0,60,N,Distinction
681752,F,Scotland,HE Qualification,50-60%,35-55,0,120,N,Fail
681798,F,Scotland,Lower Than A Level,20-30%,35-55,0,60,N,Pass
681961,F,Wales,A Level or Equivalent,20-30%,0-35,0,240,N,Withdrawn
681964,F,Wales,Lower Than A Level,70-80%,0-35,0,120,N,Withdrawn
681971,F,West Midlands Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn
681984,M,Wales,A Level or Equivalent,50-60%,0-35,0,60,N,Pass
682051,F,Yorkshire Region,Lower Than A Level,70-80%,0-35,0,60,N,Pass
682056,F,Scotland,Lower Than A Level,20-30%,0-35,0,60,N,Fail
682058,F,Yorkshire Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass
682107,F,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass
682163,F,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,60,N,Withdrawn
682223,F,Scotland,HE Qualification,50-60%,0-35,0,60,N,Distinction
682289,F,East Midlands Region,A Level or Equivalent,30-40%,35-55,0,120,Y,Withdrawn
682316,M,South West Region,Lower Than A Level,50-60%,35-55,0,60,N,Pass
682343,F,Scotland,A Level or Equivalent,70-80%,35-55,0,60,N,Pass
682364,M,Scotland,Lower Than A Level,50-60%,0-35,0,60,N,Withdrawn
682366,M,Wales,Lower Than A Level,40-50%,35-55,0,120,N,Withdrawn
682375,F,South Region,Lower Than A Level,90-100%,0-35,0,120,N,Withdrawn
682409,F,London Region,A Level or Equivalent,20-30%,0-35,0,120,N,Pass
682480,F,South East Region,Lower Than A Level,80-90%,0-35,0,60,N,Pass
682483,F,East Midlands Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass
682538,M,West Midlands Region,Lower Than A Level,Oct-20,0-35,0,120,N,Withdrawn
682627,F,Wales,HE Qualification,30-40%,0-35,0,60,N,Pass
682728,F,North Western Region,Lower Than A Level,Oct-20,0-35,0,120,N,Withdrawn
682731,F,East Midlands Region,Lower Than A Level,50-60%,0-35,0,180,N,Withdrawn
682887,F,East Midlands Region,A Level or Equivalent,70-80%,0-35,0,60,N,Fail
682913,F,South West Region,A Level or Equivalent,Oct-20,0-35,0,60,N,Withdrawn
683002,F,Yorkshire Region,HE Qualification,70-80%,35-55,0,60,N,Distinction
683054,F,London Region,No Formal quals,Oct-20,0-35,0,240,N,Withdrawn
683120,F,Wales,HE Qualification,60-70%,0-35,0,60,N,Pass
683140,M,North Western Region,Lower Than A Level,0-10%,35-55,0,60,Y,Pass
683145,F,London Region,Lower Than A Level,70-80%,35-55,0,120,N,Pass
683164,F,South Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass
683172,F,Scotland,A Level or Equivalent,50-60%,0-35,0,240,N,Withdrawn
683202,F,Scotland,HE Qualification,50-60%,35-55,0,60,N,Pass
683275,F,South Region,A Level or Equivalent,70-80%,0-35,0,120,N,Pass
683301,F,North Western Region,Lower Than A Level,Oct-20,0-35,0,60,N,Withdrawn
683315,M,London Region,Lower Than A Level,60-70%,35-55,0,60,N,Withdrawn
683338,F,London Region,No Formal quals,0-10%,0-35,0,60,N,Withdrawn
683420,F,Wales,Lower Than A Level,40-50%,0-35,0,60,N,Pass
683465,F,Yorkshire Region,A Level or Equivalent,60-70%,0-35,0,120,N,Withdrawn
683536,F,North Western Region,Lower Than A Level,0-10%,0-35,0,120,N,Withdrawn
683548,F,Yorkshire Region,A Level or Equivalent,40-50%,0-35,0,60,N,Fail
683592,F,South Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass
683618,F,Scotland,HE Qualification,50-60%,35-55,0,60,N,Pass
683630,F,South Region,Lower Than A Level,70-80%,35-55,0,60,N,Pass
683664,F,Scotland,Lower Than A Level,30-40%,0-35,0,60,N,Pass
683705,F,Scotland,HE Qualification,50-60%,35-55,0,60,N,Pass
683742,F,East Anglian Region,Lower Than A Level,0-10%,0-35,0,60,N,Pass
683768,F,East Midlands Region,A Level or Equivalent,Oct-20,0-35,0,120,N,Withdrawn
683779,F,Wales,Lower Than A Level,20-30%,0-35,0,60,N,Pass
683783,F,West Midlands Region,HE Qualification,40-50%,0-35,0,60,N,Pass
683792,F,East Midlands Region,Lower Than A Level,50-60%,0-35,0,60,N,Withdrawn
683802,F,London Region,Lower Than A Level,0-10%,35-55,0,120,N,Withdrawn
683817,F,North Western Region,HE Qualification,20-30%,0-35,0,120,N,Distinction
683838,F,North Western Region,Lower Than A Level,50-60%,0-35,0,60,N,Fail
683935,F,Scotland,A Level or Equivalent,50-60%,0-35,0,60,N,Pass
683947,M,Wales,A Level or Equivalent,20-30%,0-35,0,240,N,Withdrawn
683987,F,East Anglian Region,A Level or Equivalent,70-80%,35-55,0,60,Y,Pass
683993,F,South East Region,A Level or Equivalent,80-90%,0-35,0,120,N,Withdrawn
684055,F,South East Region,Lower Than A Level,20-30%,0-35,0,60,N,Pass
684072,F,Yorkshire Region,A Level or Equivalent,Oct-20,35-55,0,60,N,Pass
684098,F,South West Region,Lower Than A Level,60-70%,0-35,0,60,N,Fail
684184,F,Scotland,A Level or Equivalent,50-60%,0-35,0,60,N,Distinction
684250,M,Wales,HE Qualification,80-90%,0-35,0,60,N,Pass
684273,F,North Western Region,Lower Than A Level,0-10%,0-35,0,60,N,Pass
684319,M,Scotland,Post Graduate Qualification,20-30%,35-55,0,60,N,Pass
684329,F,Yorkshire Region,A Level or Equivalent,70-80%,35-55,0,60,N,Pass
684375,M,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,Y,Pass
684420,F,Yorkshire Region,A Level or Equivalent,40-50%,0-35,0,60,N,Fail
684459,M,Ireland,A Level or Equivalent,30-40%,0-35,0,60,N,Withdrawn
684467,F,South West Region,Lower Than A Level,30-40%,0-35,0,60,N,Fail
684502,F,North Region,HE Qualification,0-10%,0-35,0,120,N,Withdrawn
684525,F,West Midlands Region,Lower Than A Level,20-30%,0-35,0,120,N,Withdrawn
684607,F,South West Region,A Level or Equivalent,80-90%,0-35,0,120,N,Withdrawn
684615,F,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,120,N,Distinction
684641,F,Wales,Lower Than A Level,40-50%,0-35,0,120,N,Withdrawn
684681,F,Wales,Lower Than A Level,30-40%,0-35,0,60,N,Fail
684687,F,South East Region,Lower Than A Level,30-40%,35-55,0,60,Y,Pass
684704,F,Scotland,Lower Than A Level,0-10%,0-35,0,60,Y,Pass
684736,F,East Anglian Region,Lower Than A Level,80-90%,35-55,0,60,N,Withdrawn
684833,F,London Region,HE Qualification,30-40%,0-35,0,120,N,Distinction
684890,F,London Region,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn
684931,F,South East Region,Lower Than A Level,60-70%,0-35,0,60,Y,Pass
684971,F,London Region,Lower Than A Level,Oct-20,35-55,0,60,N,Fail
684982,F,London Region,A Level or Equivalent,50-60%,0-35,0,60,N,Withdrawn
685000,F,South Region,A Level or Equivalent,50-60%,0-35,0,60,N,Withdrawn
685009,F,South Region,Lower Than A Level,60-70%,35-55,0,60,N,Pass
685052,M,East Midlands Region,Lower Than A Level,Oct-20,0-35,0,120,N,Fail
685079,F,North Western Region,A Level or Equivalent,30-40%,0-35,0,60,N,Fail
685201,F,Scotland,A Level or Equivalent,0-10%,35-55,0,60,N,Pass
685228,F,Ireland,Lower Than A Level,Oct-20,0-35,0,90,N,Pass
685257,F,Ireland,Lower Than A Level,Oct-20,0-35,0,60,N,Fail
685267,F,East Midlands Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass
685318,F,South West Region,A Level or Equivalent,Oct-20,35-55,0,60,N,Pass
685391,F,East Anglian Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass
685453,F,Ireland,A Level or Equivalent,60-70%,0-35,0,60,N,Fail
685506,F,North Western Region,Lower Than A Level,0-10%,0-35,0,120,N,Withdrawn
685592,F,South Region,Lower Than A Level,90-100%,35-55,0,60,N,Distinction
685599,F,West Midlands Region,Lower Than A Level,Oct-20,0-35,0,60,N,Withdrawn
685602,F,Ireland,HE Qualification,,35-55,0,60,N,Withdrawn
